166	 2324.380000 	 4.223838 
167	 2380.050000 	 13.046979 
168	 2367.560000 	 11.067438 
169	 2363.640000 	 10.446157 
170	 2371.560000 	 11.701398 
171	 2423.500000 	 19.933371 
172	 2425.480000 	 20.247182 
173	 2424.760000 	 20.133069 
174	 2409.560000 	 17.724020 
175	 2412.230000 	 18.147189 
176	 2416.900000 	 18.887337 
177	 2428.360000 	 20.703633 
178	 2444.000000 	 23.182417 
179	 2402.900000 	 16.668476 
180	 2385.440000 	 13.901240 
181	 2413.510000 	 18.350056 
182	 2421.640000 	 19.638580 
183	 2447.410000 	 23.722869 
184	 2463.900000 	 26.336369 
185	 2419.190000 	 19.250279 
186	 2410.010000 	 17.795341 
189	 2475.240000 	 28.133647 
190	 2395.060000 	 15.425914 
191	 2419.330000 	 19.272468 
192	 2438.560000 	 22.320232 
193	 2500.050000 	 32.065785 
194	 2429.090000 	 20.819331 
195	 2478.070000 	 28.582173 
196	 2466.640000 	 26.770632 
197	 2453.100000 	 24.624677 
198	 2394.190000 	 15.288028 
199	 2413.900000 	 18.411867 
200	 2361.660000 	 10.132347 
201	 2396.160000 	 15.600253 
202	 2404.730000 	 16.958513 
203	 2475.150000 	 28.119383 
204	 2435.830000 	 21.887554 
205	 2382.980000 	 13.511355 
206	 2410.310000 	 17.842888 
207	 2384.530000 	 13.757014 
208	 2399.000000 	 16.050365 
209	 2419.610000 	 19.316845 
210	 2417.890000 	 19.044242 
211	 2453.170000 	 24.635771 
212	 2392.140000 	 14.963123 
213	 2447.310000 	 23.707019 
214	 2417.830000 	 19.034733 
215	 2409.700000 	 17.746209 
216	 2362.420000 	 10.252799 
217	 2417.880000 	 19.042657 
218	 2354.580000 	 9.010237 
219	 2353.910000 	 8.904049 
220	 2371.420000 	 11.679210 
221	 2355.000000 	 9.076803 
222	 2414.270000 	 18.470508 
223	 2398.750000 	 16.010743 
224	 2477.480000 	 28.488664 
225	 2344.260000 	 7.374620 
226	 2358.180000 	 9.580801 
227	 2386.080000 	 14.002674 
228	 2399.930000 	 16.197761 
229	 2421.770000 	 19.659184 
230	 2345.670000 	 7.598091 
231	 2375.800000 	 12.373396 
232	 2402.840000 	 16.658967 
233	 2452.490000 	 24.527998 
234	 2393.150000 	 15.123198 
235	 2375.510000 	 12.327434 
236	 2369.940000 	 11.444644 
237	 2391.240000 	 14.820482 
238	 2375.610000 	 12.343283 
239	 2422.480000 	 19.771712 
240	 2455.780000 	 25.049430 
241	 2393.230000 	 15.135878 
242	 2370.990000 	 11.611059 
243	 2391.260000 	 14.823652 
244	 2368.670000 	 11.243362 
245	 2370.310000 	 11.503286 
246	 2459.470000 	 25.634259 
247	 2395.070000 	 15.427499 
248	 2393.080000 	 15.112104 
249	 2386.370000 	 14.048636 
250	 2435.990000 	 21.912912 
251	 2442.580000 	 22.957362 
252	 2411.230000 	 17.988698 
253	 2412.830000 	 18.242283 
254	 2408.520000 	 17.559190 
255	 2446.470000 	 23.573888 
256	 2363.420000 	 10.411289 
257	 2347.240000 	 7.846920 
258	 2371.890000 	 11.753700 
259	 2400.090000 	 16.223119 
260	 2399.270000 	 16.093157 
261	 2398.270000 	 15.934667 
262	 2391.370000 	 14.841086 
263	 2402.000000 	 16.525835 
264	 2418.350000 	 19.117148 
266	 2434.880000 	 21.736988 
267	 2408.400000 	 17.540172 
268	 2388.550000 	 14.394144 
269	 2408.310000 	 17.525908 
270	 2401.740000 	 16.484628 
271	 2416.520000 	 18.827111 
272	 2465.680000 	 26.618482 
273	 2514.670000 	 34.382909 
274	 2411.240000 	 17.990283 
275	 2452.440000 	 24.520073 
276	 2409.880000 	 17.774737 
277	 2410.640000 	 17.895189 
278	 2386.580000 	 14.081919 
279	 2358.120000 	 9.571292 
280	 2386.250000 	 14.029617 
281	 2377.060000 	 12.573093 
282	 2384.400000 	 13.736410 
283	 2427.000000 	 20.488087 
284	 2409.080000 	 17.647945 
285	 2431.190000 	 21.152160 
286	 2504.900000 	 32.834462 
287	 2512.520000 	 34.042156 
288	 2506.200000 	 33.040499 
289	 2497.630000 	 31.682239 
290	 2389.300000 	 14.513012 
291	 2402.730000 	 16.641533 
292	 2403.730000 	 16.800023 
300	 2508.590000 	 33.419290 
301	 2411.480000 	 18.028321 
302	 2431.930000 	 21.269443 
303	 2395.880000 	 15.555876 
304	 2390.090000 	 14.638219 
305	 2404.930000 	 16.990211 
306	 2374.280000 	 12.132491 
307	 2470.520000 	 27.385574 
308	 2466.390000 	 26.731010 
309	 2449.680000 	 24.082641 
310	 2452.380000 	 24.510564 
311	 2380.590000 	 13.132563 
312	 2401.910000 	 16.511571 
313	 2511.110000 	 33.818685 
314	 2429.860000 	 20.941368 
315	 2473.200000 	 27.810327 
316	 2477.910000 	 28.556815 
317	 2471.070000 	 27.472743 
318	 2416.650000 	 18.847715 
319	 2411.370000 	 18.010887 
320	 2408.840000 	 17.609907 
321	 2371.770000 	 11.734681 
322	 2360.750000 	 9.988121 
323	 2446.910000 	 23.643623 
324	 2476.050000 	 28.262024 
325	 2509.290000 	 33.530233 
326	 2404.720000 	 16.956928 
327	 2435.700000 	 21.866950 
328	 2415.500000 	 18.665451 
329	 2466.700000 	 26.780142 
330	 2494.350000 	 31.162391 
331	 2503.850000 	 32.668047 
332	 2486.940000 	 29.987980 
333	 2601.680000 	 48.173129 
334	 2560.120000 	 41.586282 
335	 2567.920000 	 42.822505 
336	 2471.740000 	 27.578931 
337	 2415.320000 	 18.636923 
338	 2394.490000 	 15.335575 
339	 2437.180000 	 22.101515 
340	 2418.550000 	 19.148846 
341	 2439.210000 	 22.423250 
342	 2478.270000 	 28.613871 
343	 2492.880000 	 30.929411 
344	 2497.850000 	 31.717107 
345	 2514.730000 	 34.392419 
346	 2495.720000 	 31.379523 
347	 2392.480000 	 15.017010 
348	 2451.680000 	 24.399621 
349	 2517.970000 	 34.905926 
350	 2433.720000 	 21.553140 
351	 2424.990000 	 20.169522 
352	 2444.700000 	 23.293360 
353	 2490.890000 	 30.614016 
354	 2464.660000 	 26.456822 
355	 2481.600000 	 29.141643 
356	 2535.940000 	 37.753993 
357	 2385.160000 	 13.856863 
358	 2504.600000 	 32.786915 
359	 2420.840000 	 19.511788 
360	 2481.070000 	 29.057644 
361	 2404.180000 	 16.871344 
362	 2514.680000 	 34.384494 
